Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA ALTO VALE - CRESOL ALTO VALE;7.465.539;b3S;I;2;S5;9;WITMARSUM;SC;12/2024;281.469;3;55;149;286;27;0;0;521;516;6.895;18.626;24.898;8.803;5.862;0;65.599;119;1.177;3.213;7.614;3.225;12;0;15.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.660;11.547;85.574;24.165;15.784;10.151;0;148.881;1.224;6.335;14.029;13.485;7.097;8.847;91;51.109;0
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66.788.142;b3S;I;2;S5;9;CANDIDO MOTA;SP;12/2024;274.077;177;1.977;5.477;15.135;13.871;4.176;0;40.812;5.171;12.270;40.317;57.325;19.001;292;0;134.375;2;108;263;405;76;0;0;855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392;3.663;62.820;17.071;7.408;848;0;92.202;1.263;3.360;430;487;265;28;0;5.832;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA - SICOOB COOPEMG;3.269.540;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2024;274.050;607;12.221;28.583;74.778;64.328;67.667;0;248.185;431;2.216;4.113;4.336;1.256;124;0;12.477;89;775;2.080;4.890;1.550;6;0;9.392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.427;1.172;974;118;112;195;0;3.997;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP;1.760.242;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2024;273.568;450;8.104;18.749;52.312;51.809;79.399;0;210.824;423;1.202;3.248;6.059;3.659;7.023;918;22.532;104;691;1.696;3.520;2.023;17;0;8.050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;724;8.267;4.509;1.286;0;0;14.815;2.004;3.987;873;1.657;1.623;5.884;1.320;17.348;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4.490.531;b3S;I;2;S5;9;ORIZONA;GO;12/2024;272.549;2;57;150;316;108;4;0;638;4.007;7.657;14.104;24.577;12.653;9.859;0;72.858;121;331;834;1.677;610;5;0;3.578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.667;6.284;50.825;45.935;17.110;12.560;0;135.380;3.168;4.140;17.633;16.851;9.219;8.797;287;60.095;0
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22.724.710;b3S;I;2;S5;9;SAO TIAGO;MG;12/2024;271.760;47;658;1.637;3.380;1.750;266;0;7.738;4.231;22.573;52.675;69.137;23.714;6.092;0;178.421;306;2.180;5.602;11.921;3.509;10;0;23.526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.141;4.172;17.766;14.971;6.188;2.016;0;46.254;3.728;6.740;2.754;871;810;917;0;15.820;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA, CIRCUITO DO OURO, GRANDE BH E RIO GRANDE DO NORTE LTDA. -  SICOOB CREDIMEPI;1.644.264;b3S;I;2;S5;9;JOAO MONLEVADE;MG;12/2024;270.282;448;6.998;16.696;44.677;37.013;26.253;0;132.085;1.374;9.633;24.416;41.180;10.798;5.008;0;92.410;92;1.025;2.622;4.676;1.125;0;0;9.540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2.011;13.018;8.422;2.571;380;0;26.416;2.433;5.033;1.880;126;122;236;0;9.830;0
BANCO BNP PARIBAS BRASIL S.A.;1.522.368;b1;C;3;S3;8;SAO PAULO;SP;12/2024;265.464;1.078;3.695;14.123;15.733;2.893;14;0;37.535;0;2;3;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.556;103.441;19.201;6.953;0;0;0;134.151;0;0;0;0;0;0;0;0;3.693;11.360;25.713;36.390;15.208;1.408;0;93.771;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10.218.474;b3S;I;2;S5;9;SAO BENTO DO SUL;SC;12/2024;264.334;242;4.650;12.167;20.529;9.190;9.220;0;55.998;3.218;14.031;31.514;38.392;10.638;10.455;297;108.545;239;2.864;7.661;12.115;3.172;20;0;26.070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.581;8.142;20.705;23.633;9.913;7.721;26;73.720;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSFORMAÇÃO - CRESOL TRANSFORMAÇÃO;4.261.151;b3S;I;2;S5;9;DONA EMMA;SC;12/2024;263.881;0;32;68;200;123;3;0;425;511;5.759;16.833;26.798;8.488;1.856;0;60.245;113;1.682;4.847;13.112;7.478;114;0;27.346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;8.657;68.525;26.719;19.605;10.680;0;134.226;727;3.553;9.060;14.742;8.819;4.717;20;41.639;0
COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS;3.358.914;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2024;263.035;285;3.434;8.651;19.364;10.155;11.151;0;53.040;2.847;14.435;33.424;42.315;11.166;3.318;154;107.659;205;2.935;7.850;15.069;4.196;26;0;30.281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5.507;14.524;13.263;8.350;7.731;0;49.379;7.678;7.956;2.428;2.411;1.461;744;0;22.677;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70.937.271;b3S;I;2;S5;9;UBERLANDIA;MG;12/2024;259.343;0;27;65;64;0;0;0;157;1.732;18.248;44.586;46.581;13.478;1.532;0;126.157;250;1.595;3.645;4.463;360;0;0;10.314;34;509;1.217;2.717;1.801;1.534;0;7.809;1.157;45.177;16.508;298;0;0;0;63.140;0;0;0;0;0;0;0;0;1.094;9.772;14.432;19.409;5.759;1.300;0;51.766;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2.090.126;b3S;I;2;S5;9;PASSOS MAIA;SC;12/2024;258.477;27;411;1.024;2.166;762;49;0;4.440;3.525;10.779;28.533;41.100;15.148;5.142;0;104.227;51;776;1.842;2.966;577;0;0;6.211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;11.110;59.484;27.076;14.878;19.970;0;132.771;1.998;3.676;1.460;1.244;1.204;1.245;0;10.828;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM;1.635.462;b3S;I;2;S5;9;LAJEADO;RS;12/2024;256.496;0;22;54;95;17;0;0;189;400;12.010;29.739;45.129;16.182;7.445;0;110.904;32;2.726;7.126;11.269;2.299;10;0;23.463;9;1.280;3.432;7.536;5.502;3.493;0;21.252;917;34.967;13.039;184;0;0;0;49.107;0;0;0;0;0;0;0;0;934;7.189;11.267;18.182;9.442;4.568;0;51.581;0
COOPERATIVA DE CRÉDITO ARACREDI LTDA. - SICOOB ARACREDI;68.987;b3S;I;2;S5;9;ARAGUARI;MG;12/2024;254.438;0;0;0;0;0;0;0;0;2.255;6.610;15.996;11.998;3.310;36;0;40.204;47;727;3.179;5.839;1.720;0;0;11.512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.242;18.775;87.704;52.967;25.694;7.472;0;195.855;2.324;2.550;1.994;0;0;0;0;6.868;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4.484.490;b3S;I;2;S4;9;BIRIGUI;SP;12/2024;253.074;471;3.150;8.385;16.276;10.223;4.857;15;43.377;2.222;12.506;24.837;32.192;11.492;3.691;0;86.940;284;1.594;3.823;5.841;1.360;2;0;12.904;0;0;0;0;0;0;0;0;2.834;31.688;12.880;243;0;0;0;47.645;263;3.042;13.433;5.394;1.209;0;0;23.342;2.583;13.688;14.439;6.329;1.447;381;0;38.867;0
SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71.698.674;b3S;I;2;S5;9;TAUBATE;SP;12/2024;252.001;622;3.726;7.654;13.000;2.859;0;0;27.861;6.867;12.451;41.634;67.574;36.752;15.124;391;180.793;149;977;2.316;4.161;1.345;0;0;8.947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.208;1.470;3.650;7.221;2.240;0;0;15.789;4.907;8.245;1.514;2.510;1.412;18;5;18.611;0
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19.449.602;b3S;I;2;S5;9;CARATINGA;MG;12/2024;251.431;6;61;131;265;46;0;0;509;1.955;5.329;18.185;20.697;4.195;243;0;50.605;192;872;2.790;4.517;1.290;1;0;9.661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.679;2.372;106.642;51.676;20.219;996;0;183.584;2.072;3.994;1.006;0;0;0;0;7.072;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5.888.589;b3S;I;2;S5;9;CURITIBA;PR;12/2024;250.039;229;4.132;10.378;22.774;10.749;2.748;0;51.010;1.056;11.481;32.436;47.110;18.730;3.723;0;114.536;23;287;754;1.362;344;26;0;2.797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12.334;53.544;9.073;1.392;0;0;76.346;2.419;1.588;1.285;59;0;0;0;5.351;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA.;2.000.895;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2024;250.014;95;10.929;22.866;62.833;59.960;90.938;0;247.621;60;539;795;355;41;25;0;1.815;0;18;51;115;13;0;0;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;320;3;0;0;0;0;381;0
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67.096.909;b3S;I;2;S4;9;FRANCA;SP;12/2024;246.896;0;0;0;0;0;0;0;0;396;5.556;34.325;23.101;6.600;911;0;70.890;5;941;3.976;6.246;852;13;0;12.034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;317;2.941;138.001;11.919;2.688;0;0;155.867;1.174;6.558;297;77;0;0;0;8.106;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1.739.375;b3S;I;2;S5;9;LAGOA DA PRATA;MG;12/2024;245.229;2;99;245;447;144;0;0;938;1.682;18.680;39.487;60.212;11.377;303;0;131.741;33;762;2.085;4.711;1.227;0;0;8.818;0;0;0;0;0;0;0;0;204;159;51;0;0;0;0;415;54;3.367;25.024;24.816;12.841;7.980;0;74.082;923;24.168;3.770;274;99;0;1;29.236;0
COOPERATIVA DE CRÉDITO SICOOB MÉDIO OESTE;7.318.874;b3S;I;2;S5;9;ASSIS CHATEAUBRIAND;PR;12/2024;243.792;26;748;1.722;3.560;1.730;1.151;0;8.938;2.451;8.713;27.311;30.677;10.170;1.862;0;81.185;87;839;2.274;5.254;1.536;3;0;9.993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;798;16.311;62.759;22.539;13.680;10.524;0;126.611;3.394;4.375;5.674;1.449;712;1.452;8;17.065;0
COOPERATIVA DE CRÉDITO  DE FRONTEIRAS  LTDA. - SICOOB FRONTEIRAS;3.612.764;b3S;I;2;S5;9;CACOAL;RO;12/2024;242.653;6;111;322;626;108;70;0;1.243;9.202;25.301;57.153;29.376;5.946;601;0;127.578;330;1.714;4.334;8.352;2.949;86;0;17.766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.281;9.452;32.130;14.901;294;0;0;61.056;4.617;24.593;2.855;1.427;896;622;0;35.009;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA NASCENTE - CRESOL NASCENTE;5.494.591;b3S;I;2;S5;9;ALFREDO WAGNER;SC;12/2024;242.618;2;70;158;419;95;0;0;744;891;5.284;18.983;19.901;7.845;1.890;0;54.793;42;468;1.267;3.123;1.164;14;0;6.078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566;33.174;62.914;11.935;7.039;5.586;0;121.214;1.653;6.744;22.973;14.181;7.897;6.305;36;59.789;0
COOPERATIVA DE CREDITO COOPLIVRE;49.389.307;b3S;I;2;S5;9;CAPIVARI;SP;12/2024;241.240;5;90;255;585;233;3;0;1.172;877;7.005;26.290;23.804;8.112;345;0;66.432;20;991;3.045;5.369;1.311;0;0;10.735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;10.824;57.643;38.878;22.022;12.965;0;142.409;2.576;13.261;2.324;1.163;585;583;0;20.493;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB CREDIJUSTRA;37.079.720;b3S;I;2;S5;9;BRASILIA;DF;12/2024;238.688;533;9.654;24.829;58.824;53.153;81.699;32;228.724;397;1.507;2.019;2.115;442;527;0;7.007;13;45;123;170;0;0;0;351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.042;1.563;0;0;0;0;0;2.605;0
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122.327;n1;I;2;S5;14;FLORIANOPOLIS;SC;12/2024;237.389;1.107;17.527;46.752;84.562;47.007;40.145;0;237.100;0;0;0;0;0;0;0;0;1;4;11;18;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;28;79;137;0;0;0;256;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69.346.856;b3S;I;2;S5;9;FRANCA;SP;12/2024;230.537;30;524;1.281;2.577;469;0;0;4.881;444;7.143;33.301;50.967;24.183;11.257;0;127.295;14;1.167;3.656;7.526;2.417;63;0;14.843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.316;584;43.527;15.650;11.256;365;0;75.699;669;5.150;654;684;318;279;66;7.820;0
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59.869.560;b3S;I;2;S5;9;ADAMANTINA;SP;12/2024;230.110;59;329;852;1.457;369;1;0;3.067;10.169;19.487;27.450;27.489;4.191;78;0;88.864;47;563;1.339;2.746;246;0;0;4.942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.116;22.147;61.868;21.945;2.117;208;0;117.400;5.431;5.028;5.373;6;0;0;0;15.837;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA;26.960.328;b3S;I;2;S5;9;PARAISO DO NORTE DO TOCANTINS;TO;12/2024;229.664;110;1.245;3.144;8.689;9.046;9.696;0;31.930;1.682;8.598;21.567;27.331;5.298;1.601;0;66.077;609;3.290;9.864;17.947;6.978;1;0;38.690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.866;6.428;27.563;36.860;1.274;0;0;73.991;4.858;10.580;1.468;773;570;728;0;18.976;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INTERAÇÃO;8.055.016;b3S;I;2;S5;9;XAVANTINA;SC;12/2024;227.525;0;25;87;224;138;121;0;596;337;4.343;10.292;21.030;9.155;4.110;13;49.279;19;477;1.200;2.745;1.032;150;0;5.622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320;14.569;69.807;27.087;22.332;21.754;0;155.871;136;3.850;4.884;3.987;1.619;1.660;22;16.157;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3.732.359;b3S;I;2;S5;9;SAO JOSE DO EGITO;PE;12/2024;227.048;839;7.137;17.473;43.770;37.586;44.206;2;151.013;370;1.925;3.475;4.650;1.125;537;297;12.380;78;740;1.922;3.605;756;2;0;7.103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;6.703;17.014;23.378;795;688;0;48.797;1.651;3.657;377;396;337;1.309;28;7.755;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA MISSÕES FRONTEIRA RS - CRESOL MISSÕES FRONTEIRA RS;8.488.377;b3S;I;2;S5;9;GUARANI DAS MISSOES;RS;12/2024;225.860;0;13;26;69;44;0;0;152;358;7.292;14.660;22.162;7.513;1.877;0;53.861;42;569;1.442;3.006;1.538;4;0;6.601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;25.746;67.810;18.258;10.575;4.046;0;126.518;1.578;3.949;15.124;12.081;4.331;1.639;26;38.728;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ALIANÇA;7.412.987;b3S;I;2;S5;9;CHAPECO;SC;12/2024;225.291;28;154;434;871;428;309;0;2.224;1.532;7.921;17.611;30.443;11.760;5.570;0;74.837;134;1.141;2.897;4.764;1.048;1;0;9.986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;746;13.891;51.062;23.455;15.783;12.219;0;117.155;1.022;2.986;6.224;6.152;2.069;2.513;123;21.089;0
COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR;41.931.445;b3S;I;2;S5;9;FORMIGA;MG;12/2024;224.960;1;72;170;333;21;0;0;596;3.848;15.353;45.725;46.776;9.825;3.464;0;124.992;32;992;2.365;2.775;269;0;0;6.433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.581;6.810;46.546;15.910;4.296;1.347;0;77.489;4.282;6.983;3.387;769;30;0;0;15.451;0
ACESSO SOLUÇÕES DE PAGAMENTO S.A. - INSTITUIÇÃO DE PAGAMENTO;13.140.088;n4;C;2;S2;41;SAO PAULO;SP;12/2024;223.168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159.422;63.190;556;0;0;0;223.168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SEM PARAR SOCIEDADE DE CRÉDITO DIRETO S.A.;45.879.000;n1;I;3;S5;43;SAO PAULO;SP;12/2024;222.930;0;0;0;0;0;0;0;0;176.589;46.341;0;0;0;0;0;222.930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;S4;30;SALVADOR;BA;12/2024;222.766;0;0;0;0;0;0;0;0;7;17;86;82;33;67;0;293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.633;5.333;26.772;46.021;36.150;43.758;0;161.667;914;7.992;19.505;15.361;6.170;10.866;0;60.807;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6.174.009;b3S;I;2;S5;9;APUCARANA;PR;12/2024;220.236;483;3.749;9.229;25.624;24.289;24.617;0;87.991;914;4.486;11.946;13.569;3.632;71;0;34.618;17;163;354;694;169;0;0;1.398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.992;5.427;50.431;17.768;7.658;6.432;0;90.708;2.073;1.760;1.601;84;5;0;0;5.522;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL EVOLUÇÃO;2.844.024;b3S;I;2;S5;9;DIONISIO CERQUEIRA;SC;12/2024;219.323;15;41;118;334;217;68;0;793;551;3.823;9.756;16.163;7.536;2.787;19;40.635;86;600;1.606;3.055;1.151;38;0;6.537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.070;4.378;93.839;15.849;11.698;10.346;0;137.180;560;2.501;9.241;14.832;3.140;3.862;40;34.177;0
COOPERATIVA DE CRÉDITO CREDIARA LTDA - SICOOB CREDIARA;66.398.496;b3S;I;2;S5;9;ARAXA;MG;12/2024;216.978;11;181;445;783;211;2;0;1.633;2.033;8.851;29.707;30.039;11.704;385;0;82.719;122;2.314;7.034;12.836;2.474;0;0;24.780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290;9.625;58.898;28.030;2.067;1.122;0;100.031;1.553;2.934;2.726;495;108;0;0;7.816;0
COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE;38.588.174;b3S;I;2;S5;9;CONSELHEIRO PENA;MG;12/2024;216.583;16;183;487;919;348;5;0;1.958;1.401;9.408;25.607;24.777;3.317;198;0;64.709;41;1.353;3.566;6.839;2.003;9;0;13.812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;655;6.148;34.594;48.801;26.519;10.854;0;127.572;1.680;4.055;2.067;263;313;155;0;8.532;0
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21.866.694;b3S;I;2;S5;9;MONTES CLAROS;MG;12/2024;214.434;9;305;831;1.641;822;0;0;3.609;1.944;15.514;32.238;33.044;4.093;145;0;86.978;63;2.290;5.878;12.243;5.377;380;0;26.232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.061;7.071;30.120;34.837;9.168;1.411;0;83.667;2.751;10.144;1.002;41;11;0;0;13.948;0
COOPERATIVA DE CRÉDITO CREDICAMPO LTDA.- SICOOB CREDICAMPO;21.661.202;b3S;I;2;S5;9;ENTRE RIOS DE MINAS;MG;12/2024;213.400;0;91;239;457;174;0;0;961;2.612;6.830;45.440;14.849;3.898;337;0;73.967;13;593;1.440;2.206;761;0;0;5.012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;816;11.505;34.500;48.334;23.904;8.089;0;127.150;676;4.436;1.107;47;43;0;0;6.310;0
COOPERATIVA DE CRÉDITO EVOLUA;10.311.218;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;12/2024;212.048;19;522;1.368;1.904;390;14;0;4.217;3.559;13.098;28.862;32.382;5.485;1.097;0;84.482;386;1.685;4.331;6.618;1.744;44;0;14.807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.508;13.342;24.571;32.163;16.997;15.961;0;108.542;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI MORADA DO SOL SP;73.113.243;b3S;I;2;S4;9;ARARAQUARA;SP;12/2024;210.097;139;1.376;3.296;4.425;847;143;0;10.226;838;9.759;18.214;17.933;3.455;1.074;0;51.273;80;2.118;5.309;7.142;1.123;1;0;15.774;0;0;0;0;0;0;0;0;2.964;34.013;14.062;272;0;0;0;51.311;525;779;27.831;12.396;5.119;4.069;0;50.718;1.894;7.855;6.353;9.366;3.991;1.338;0;30.796;0
COOPERATIVA DE CRÉDITO UNIÃO CENTRO OESTE LTDA. - SICOOB UNIÃO CENTRO OESTE;26.178.111;b3S;I;2;S5;9;LAGOA DA PRATA;MG;12/2024;209.352;36;165;392;611;71;0;0;1.275;2.288;15.846;36.498;53.264;8.897;609;0;117.402;40;334;853;1.639;301;0;0;3.167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418;7.836;32.957;24.516;6.159;3.126;0;75.014;1.537;8.328;2.585;44;0;0;0;12.495;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2.904.125;b3S;I;2;S5;9;JACUTINGA;RS;12/2024;208.800;0;0;0;0;0;0;0;0;1.148;4.976;15.071;18.349;7.390;961;2;47.898;38;689;1.645;3.417;1.395;27;0;7.211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.299;17.578;75.730;18.501;13.356;9.669;0;136.134;228;2.006;6.011;7.958;1.323;3;28;17.557;0
TENTOS S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;41.498.340;n1;I;2;S4;14;IJUI;RS;12/2024;208.588;1;213;252;0;0;0;0;466;0;221;317;69;0;0;0;608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.405;9.810;169.206;21.842;3.705;547;0;207.514;0
